HomePlanet,CryoSleep,Destination,Age,VIP,Cabin_ID_1,Cabin_ID_2,Cabin_ID_3,GroupRank,GroupSize,RoomService_Cat,FoodCourt_Cat,ShoppingMall_Cat,Spa_Cat,VRDeck_Cat,EssentialSpendingCat,NonEssentialSpendingCat,Transported
2.0,0,0.0,26.0,0,13,82,3,1,2,3,2,3,1,1,2,2,0
2.0,1,0.0,61.0,0,13,82,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,14,53,4,1,1,0,0,3,2,1,0,2,1
1.0,0,0.0,30.0,0,13,83,3,1,1,0,1,0,2,3,1,2,0
2.0,1,0.0,24.0,0,13,84,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,85,3,1,1,0,1,0,3,0,1,3,0
1.0,1,0.0,41.0,0,14,62,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,20.0,0,12,22,3,1,1,0,0,3,0,2,0,2,0
1.0,0,0.0,22.0,0,14,54,4,1,1,2,0,3,1,0,0,2,1
0.0,0,2.0,63.0,0,10,15,4,1,1,0,3,0,2,3,3,2,0
0.0,0,2.0,18.0,0,9,11,4,1,7,1,2,1,3,3,2,2,0
0.0,1,2.0,21.0,0,9,11,4,2,7,0,0,0,0,0,0,0,1
0.0,0,0.0,79.0,0,9,11,4,3,7,3,2,1,3,3,2,2,0
0.0,1,0.0,56.0,0,9,11,4,4,7,0,0,0,0,0,0,0,1
0.0,1,0.0,13.0,0,9,11,4,5,7,0,0,0,0,0,0,0,1
0.0,0,0.0,33.0,0,9,11,4,6,7,0,3,1,3,3,3,2,0
0.0,1,0.0,32.0,0,9,11,4,7,7,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,14,63,3,1,1,2,0,3,0,2,0,2,1
0.0,1,2.0,26.0,0,5,62,1,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,18.0,0,9,16,3,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,38.0,0,9,16,3,2,2,0,0,1,0,0,0,1,1
1.0,0,1.0,23.0,0,14,64,3,1,1,2,0,0,1,2,0,2,0
1.0,0,0.0,28.0,0,14,55,4,1,2,1,2,0,3,2,2,2,0
1.0,1,1.0,34.0,0,14,55,4,2,2,0,0,0,0,0,0,0,0
1.0,0,2.0,0.0,0,14,56,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,14.0,0,14,56,4,2,2,1,0,3,1,0,0,2,1
1.0,0,0.0,23.0,0,14,65,3,1,1,1,2,0,0,2,2,2,0
1.0,1,0.0,49.0,0,14,66,3,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,14.0,0,14,57,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,18.0,0,12,23,3,1,1,2,1,2,0,0,1,2,0
0.0,0,1.0,27.0,1,10,9,3,1,1,1,3,0,0,3,3,2,1
1.0,0,0.0,48.0,0,12,24,3,1,1,0,2,0,3,0,2,3,0
0.0,0,2.0,31.0,1,9,17,3,1,2,0,3,3,3,3,3,3,0
0.0,0,2.0,61.0,0,9,17,3,2,2,1,2,0,3,1,2,2,0
1.0,1,0.0,18.0,0,14,59,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,45.0,0,13,69,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,22.0,0,11,13,4,1,1,1,2,1,3,1,2,2,0
2.0,0,0.0,30.0,1,11,14,4,1,2,3,0,0,0,0,0,3,0
2.0,0,0.0,30.0,0,11,14,4,2,2,3,0,0,1,0,0,2,0
1.0,1,2.0,32.0,1,11,15,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,43.0,1,11,13,3,1,1,2,3,0,0,1,3,2,1
1.0,0,2.0,17.0,0,13,89,3,1,1,2,1,0,2,1,1,2,0
1.0,0,0.0,23.0,0,14,69,3,1,3,1,1,0,0,3,1,2,0
1.0,0,0.0,20.0,0,13,90,3,2,3,0,2,0,1,2,2,2,0
1.0,1,0.0,39.0,0,14,69,3,3,3,0,0,0,0,0,0,0,0
2.0,0,0.0,35.0,0,12,25,3,1,1,3,2,2,0,0,2,2,0
2.0,0,0.0,31.0,0,13,71,4,1,1,0,0,3,1,0,0,2,0
1.0,0,2.0,21.0,0,13,72,4,1,1,0,2,0,2,0,2,2,0
1.0,0,0.0,16.0,0,13,91,3,1,1,3,0,2,2,0,0,2,0
0.0,0,0.0,60.0,0,10,11,3,1,1,0,3,3,3,0,3,3,1
1.0,0,0.0,18.0,0,13,92,3,1,1,0,2,0,2,1,2,2,0
1.0,1,0.0,42.0,0,14,60,4,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,68.0,0,9,18,3,1,3,0,0,0,0,0,0,0,1
0.0,0,2.0,22.0,0,9,18,3,2,3,0,3,0,3,3,3,3,0
0.0,1,0.0,59.0,0,9,18,3,3,3,0,0,0,0,0,0,0,1
0.0,0,0.0,29.0,0,9,19,3,1,1,1,3,0,1,1,3,1,1
2.0,0,0.0,37.0,0,13,96,3,1,3,3,1,1,1,1,1,2,0
2.0,1,0.0,3.0,0,13,96,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,31.0,0,13,96,3,3,3,0,0,0,0,0,0,0,1
0.0,0,0.0,31.0,0,12,26,3,1,1,2,1,3,2,3,1,2,1
0.0,0,0.0,29.0,0,10,16,4,1,1,0,3,0,3,3,3,3,1
0.0,0,2.0,20.0,0,8,5,4,1,2,1,3,0,1,2,3,1,1
0.0,1,2.0,46.0,0,8,5,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,29.0,0,13,75,4,1,1,0,3,0,1,0,3,1,1
2.0,1,0.0,43.0,0,13,97,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,17.0,0,13,76,4,1,1,3,1,0,0,0,1,3,0
0.0,0,2.0,27.0,0,9,20,3,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,47.0,0,9,20,3,2,2,1,3,0,3,3,3,2,0
2.0,1,0.0,45.0,0,13,77,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,17.0,0,14,62,4,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,10.0,0,14,63,4,1,2,0,0,0,0,0,0,0,1
1.0,0,1.0,56.0,0,14,63,4,2,2,1,1,0,3,0,1,2,0
1.0,0,0.0,39.0,0,13,78,4,1,2,2,0,1,2,0,0,2,0
1.0,0,1.0,40.0,0,13,78,4,2,2,1,0,3,1,0,0,2,0
0.0,1,0.0,40.0,0,9,13,4,1,1,1,0,0,0,0,0,1,1
0.0,0,2.0,34.0,0,10,13,3,1,1,1,3,1,3,1,3,2,0
1.0,0,2.0,32.0,0,13,79,4,1,1,0,0,0,3,0,0,3,0
1.0,0,0.0,35.0,0,13,98,3,1,1,1,3,0,0,0,3,1,0
2.0,0,0.0,32.0,1,11,15,3,1,2,3,2,2,0,0,2,2,0
1.0,0,0.0,26.0,1,13,99,3,2,2,3,0,2,0,0,0,2,0
1.0,0,0.0,25.0,0,13,80,4,1,2,3,0,0,1,3,0,2,0
1.0,0,0.0,26.0,0,12,25,4,2,2,0,0,0,2,3,0,2,0
0.0,1,2.0,22.0,0,9,21,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,22.0,0,13,81,4,1,1,1,0,3,0,0,0,2,1
1.0,0,0.0,24.0,0,12,27,3,1,2,3,0,0,1,0,0,2,0
1.0,1,1.0,32.0,0,14,71,3,2,2,0,0,0,0,0,0,0,1
1.0,1,0.0,11.0,0,14,64,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,22.0,0,12,26,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,19.0,0,9,14,4,1,3,0,0,0,0,0,0,0,1
0.0,1,2.0,34.0,0,1,8,0,2,3,0,0,0,0,0,0,0,1
0.0,1,0.0,74.0,0,9,14,4,3,3,0,0,0,0,0,0,0,1
0.0,0,2.0,28.0,1,9,15,4,1,3,1,3,0,3,1,3,2,1
0.0,1,0.0,42.0,0,9,15,4,2,3,0,0,0,0,0,0,0,1
0.0,1,0.0,43.0,0,9,15,4,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,55.0,0,13,83,4,1,1,2,2,2,1,2,2,2,0
1.0,0,1.0,19.0,0,14,72,3,1,3,0,0,3,1,0,0,2,1
1.0,1,0.0,6.0,0,14,72,3,2,3,0,0,0,0,0,0,0,0
1.0,0,0.0,7.0,0,14,72,3,3,3,0,0,0,0,0,0,0,0
0.0,1,2.0,28.0,0,11,16,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,15.0,0,13,84,4,1,1,3,0,0,1,1,0,2,0
1.0,1,1.0,24.0,0,14,65,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,31.0,0,12,27,4,1,3,0,3,0,0,0,3,0,1
1.0,0,0.0,22.0,0,13,85,4,2,3,0,1,2,3,1,1,2,1
1.0,0,2.0,1.0,0,14,66,4,3,3,0,0,0,0,0,0,0,1
1.0,1,1.0,50.0,0,14,67,4,1,1,0,0,0,0,0,0,0,0
2.0,0,0.0,34.0,0,13,100,3,1,2,3,0,2,1,1,0,2,0
2.0,0,0.0,14.0,0,13,100,3,2,2,3,3,2,0,0,3,2,0
1.0,0,0.0,19.0,0,12,28,3,1,2,1,1,0,3,2,1,2,0
1.0,0,0.0,29.0,0,12,28,3,2,2,0,2,1,2,1,2,1,1
1.0,0,0.0,36.0,0,13,101,3,1,1,0,0,3,1,1,0,2,0
1.0,1,0.0,34.0,0,3,93,0,1,1,0,0,0,0,0,0,0,0
2.0,1,2.0,25.0,0,13,86,4,1,2,0,0,0,0,1,0,1,1
1.0,1,0.0,36.0,0,13,86,4,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,16.0,0,9,22,3,1,2,0,1,1,3,2,1,2,0
0.0,0,2.0,30.0,0,9,22,3,2,2,0,3,0,0,1,3,1,1
1.0,0,1.0,37.0,0,13,87,4,1,1,0,1,3,1,2,1,2,0
1.0,1,2.0,15.0,0,14,69,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,36.0,0,12,29,3,1,1,0,0,1,1,3,0,2,0
2.0,0,1.0,27.0,0,13,103,3,1,3,1,1,2,2,0,1,2,0
2.0,1,0.0,27.0,0,13,103,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,12.0,0,13,103,3,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,22.0,0,12,30,3,1,1,0,1,0,3,0,1,3,0
1.0,0,0.0,27.0,0,14,74,3,1,1,1,1,1,0,2,1,1,0
1.0,1,0.0,13.0,0,14,70,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,27.0,0,12,28,4,1,2,0,2,0,1,3,2,2,0
1.0,0,0.0,28.0,0,13,88,4,2,2,0,1,0,0,2,1,2,0
0.0,0,2.0,21.0,0,9,17,4,1,1,0,1,0,3,1,1,2,0
0.0,0,0.0,39.0,0,10,19,4,1,1,2,3,1,3,2,3,2,0
1.0,1,1.0,28.0,0,14,76,3,1,1,0,0,1,0,0,0,1,0
1.0,1,0.0,14.0,0,14,71,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,27.0,0,1,70,1,1,2,0,1,0,0,0,1,0,1
0.0,1,2.0,46.0,0,9,18,4,2,2,0,0,0,1,0,0,1,1
2.0,1,2.0,27.0,0,13,89,4,1,2,0,0,0,0,0,0,0,1
2.0,0,0.0,21.0,0,12,29,4,2,2,0,0,0,0,0,0,0,0
2.0,0,2.0,21.0,0,11,19,3,1,1,2,0,3,2,0,0,2,1
0.0,0,0.0,42.0,0,12,32,3,1,1,0,3,3,1,2,3,2,0
2.0,0,0.0,22.0,0,3,28,0,1,1,1,0,3,2,0,0,2,0
2.0,0,0.0,10.0,0,13,90,4,1,3,0,0,0,0,0,0,0,1
2.0,0,0.0,43.0,0,13,90,4,2,3,3,0,1,1,0,0,2,0
2.0,0,0.0,42.0,0,12,31,4,3,3,3,1,1,0,0,1,2,0
0.0,1,2.0,18.0,0,9,19,4,1,6,0,0,0,0,0,0,0,1
0.0,1,2.0,54.0,0,9,19,4,2,6,0,0,0,0,0,0,0,1
0.0,1,1.0,24.0,0,9,19,4,3,6,0,0,0,0,0,0,0,1
0.0,0,0.0,64.0,0,9,19,4,4,6,0,3,1,2,3,3,2,0
0.0,1,2.0,18.0,0,9,19,4,5,6,0,0,0,0,0,0,0,1
1.0,1,2.0,53.0,0,9,19,4,6,6,0,0,0,0,0,0,0,1
2.0,1,0.0,23.0,0,13,91,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,39.0,0,14,74,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,59.0,0,10,16,3,1,1,0,3,0,2,0,3,2,1
0.0,0,2.0,32.0,0,11,18,4,1,2,0,3,0,1,2,3,2,1
0.0,1,0.0,55.0,0,11,18,4,2,2,0,0,0,0,0,0,0,1
1.0,1,1.0,21.0,0,14,78,3,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,50.0,0,9,20,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,55.0,0,8,6,4,1,1,2,3,1,0,3,3,2,0
1.0,0,0.0,29.0,0,13,109,3,1,1,3,0,1,1,2,0,2,0
1.0,1,0.0,35.0,0,13,92,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,29.0,0,14,77,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,55.0,0,14,78,4,1,1,1,1,0,0,1,1,1,0
1.0,0,0.0,23.0,0,12,32,4,1,1,1,2,0,0,1,2,1,1
1.0,0,0.0,42.0,0,12,33,3,1,1,0,0,3,0,2,0,2,0
1.0,0,0.0,35.0,0,12,33,4,1,1,2,2,3,0,1,2,2,1
1.0,1,0.0,47.0,0,1,27,1,1,1,0,0,0,0,0,0,0,1
2.0,0,2.0,29.0,0,13,93,4,1,2,3,1,1,0,1,1,2,0
2.0,1,0.0,34.0,0,13,93,4,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,46.0,0,10,17,3,1,1,0,3,0,3,3,3,3,0
1.0,1,1.0,26.0,0,14,81,3,1,1,0,0,0,0,0,0,0,0
1.0,1,2.0,1.0,0,14,82,3,1,2,0,0,0,0,0,0,0,0
1.0,1,2.0,29.0,0,14,82,3,2,2,0,0,0,0,0,0,0,1
2.0,0,0.0,33.0,0,11,21,3,1,1,1,0,2,2,0,0,2,0
0.0,0,0.0,34.0,0,9,23,3,1,2,2,2,1,3,3,2,2,0
0.0,0,0.0,49.0,0,9,23,3,2,2,3,3,2,3,1,3,2,0
1.0,0,0.0,22.0,0,14,83,3,1,1,0,1,0,2,2,1,2,0
1.0,0,0.0,28.0,0,13,110,3,1,1,0,3,0,0,1,3,1,1
0.0,1,0.0,29.0,0,10,18,3,1,5,0,0,1,0,0,0,1,1
0.0,1,2.0,36.0,0,10,18,3,2,5,0,0,0,0,0,0,0,1
1.0,1,2.0,30.0,0,10,18,3,3,5,0,0,0,0,0,0,0,1
0.0,1,0.0,49.0,0,10,18,3,4,5,0,0,0,0,0,0,0,1
0.0,0,0.0,38.0,0,10,18,3,5,5,0,3,2,1,3,3,2,0
2.0,1,0.0,31.0,0,13,95,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,17.0,0,13,95,4,2,2,3,0,0,1,1,0,2,0
1.0,0,0.0,26.0,0,14,84,3,1,1,1,0,0,0,3,0,2,0
1.0,0,0.0,23.0,0,13,111,3,1,1,1,0,0,3,0,0,2,0
1.0,0,2.0,24.0,0,13,96,4,1,1,3,2,3,0,0,2,3,0
1.0,0,0.0,23.0,0,13,97,4,1,1,0,1,3,1,1,1,2,0
1.0,0,0.0,24.0,0,12,36,4,1,1,0,1,3,0,1,1,2,1
2.0,0,1.0,32.0,0,11,19,4,1,2,3,0,0,2,1,0,2,1
2.0,1,0.0,43.0,0,13,98,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,23.0,0,13,99,4,1,1,1,1,0,3,0,1,2,1
1.0,0,0.0,42.0,0,14,80,4,1,1,2,0,2,2,1,0,2,0
0.0,1,2.0,29.0,0,10,21,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,40.0,0,10,19,3,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,37.0,0,10,19,3,2,2,0,3,0,3,0,3,3,1
0.0,1,2.0,61.0,0,10,20,3,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,33.0,0,10,20,3,2,2,0,2,1,3,0,2,2,0
1.0,0,0.0,19.0,0,13,100,4,1,1,0,3,0,1,1,3,1,1
1.0,0,1.0,21.0,0,13,102,4,1,1,0,1,3,0,2,1,2,0
1.0,0,0.0,4.0,0,14,81,4,1,3,0,0,0,0,0,0,0,0
1.0,0,1.0,12.0,0,14,81,4,2,3,0,0,0,0,0,0,0,1
1.0,0,0.0,44.0,0,13,103,4,3,3,3,2,2,1,0,2,2,1
1.0,0,0.0,22.0,0,14,82,4,1,1,0,0,2,2,0,0,2,0
2.0,0,2.0,33.0,0,13,114,3,1,1,3,2,2,1,0,2,2,0
0.0,1,2.0,32.0,0,9,24,3,1,3,0,0,0,0,0,0,0,1
0.0,1,0.0,28.0,0,9,24,3,2,3,0,0,0,0,0,0,0,1
0.0,0,1.0,28.0,0,9,24,3,3,3,0,2,1,3,3,2,2,0
2.0,0,0.0,31.0,0,13,115,3,1,1,3,0,3,0,0,0,3,0
2.0,1,0.0,13.0,0,12,37,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,14.0,0,14,83,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,33.0,0,11,20,4,1,2,3,1,0,1,1,1,2,0
0.0,1,2.0,29.0,0,11,20,4,2,2,0,0,0,0,1,0,1,1
1.0,0,0.0,23.0,0,13,116,3,1,1,0,2,2,0,0,2,2,1
0.0,0,0.0,36.0,1,10,22,4,1,1,2,3,1,2,3,3,2,1
0.0,1,2.0,22.0,0,10,21,3,1,7,0,0,0,0,0,0,0,1
0.0,1,0.0,19.0,0,10,21,3,2,7,0,0,0,0,0,0,0,0
0.0,1,0.0,42.0,0,10,21,3,3,7,0,0,0,0,0,0,0,1
0.0,1,1.0,30.0,0,10,21,3,4,7,0,0,0,0,1,0,1,1
0.0,1,2.0,16.0,0,10,21,3,5,7,0,0,0,0,0,0,0,1
0.0,0,0.0,55.0,0,10,21,3,6,7,0,3,0,3,3,3,3,0
0.0,1,0.0,55.0,0,10,21,3,7,7,0,0,0,0,0,0,0,1
1.0,0,0.0,19.0,0,13,105,4,1,1,3,0,1,3,0,0,2,0
1.0,0,0.0,29.0,0,13,117,3,1,1,1,2,1,1,1,2,1,0
0.0,1,0.0,18.0,0,12,34,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,21.0,0,13,107,4,1,1,0,1,3,2,0,1,2,0
1.0,0,0.0,65.0,0,14,86,3,1,1,0,0,2,2,0,0,2,0
1.0,0,0.0,55.0,0,13,108,4,1,2,1,2,1,0,0,2,1,1
1.0,0,0.0,50.0,0,14,85,4,2,2,1,2,0,0,0,2,1,0
1.0,1,0.0,49.0,0,14,87,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,22.0,0,12,38,4,1,1,0,0,3,2,1,0,2,0
2.0,1,0.0,33.0,0,13,118,3,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,3.0,0,13,109,4,1,3,0,0,0,0,0,0,0,1
2.0,1,0.0,0.0,0,13,109,4,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,33.0,0,13,109,4,3,3,0,0,0,0,0,0,0,1
2.0,1,0.0,48.0,0,13,120,3,1,3,0,0,0,0,0,0,0,1
2.0,1,0.0,5.0,0,13,120,3,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,23.0,0,11,22,3,3,3,3,0,3,0,0,0,3,0
0.0,1,0.0,53.0,0,11,23,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,18.0,0,13,121,3,1,1,1,1,3,0,3,1,2,0
1.0,1,1.0,20.0,0,14,89,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,23.0,0,12,35,3,1,1,2,1,3,0,1,1,2,0
1.0,0,0.0,48.0,0,14,90,3,1,1,3,1,0,1,3,1,2,0
1.0,1,1.0,19.0,0,14,86,4,1,1,0,0,0,0,0,0,0,0
2.0,0,0.0,29.0,0,11,24,3,1,1,1,2,2,1,3,2,2,0
1.0,0,2.0,9.0,0,14,87,4,1,2,0,0,0,0,0,0,0,0
1.0,0,0.0,24.0,0,12,39,4,2,2,1,1,0,3,2,1,2,0
2.0,0,0.0,46.0,0,13,123,3,1,1,1,0,3,2,1,0,2,1
1.0,1,1.0,23.0,0,14,91,3,1,2,0,0,0,0,0,0,0,1
1.0,1,0.0,21.0,0,14,91,3,2,2,0,0,0,0,0,0,0,0
1.0,1,0.0,19.0,0,14,89,4,1,1,0,0,1,0,1,0,1,0
2.0,0,0.0,0.0,0,13,124,3,1,4,0,0,0,0,0,0,0,1
2.0,0,0.0,4.0,0,13,124,3,2,4,0,1,0,0,0,1,0,1
2.0,0,0.0,26.0,0,13,124,3,3,4,3,0,1,2,1,0,2,0
2.0,1,0.0,9.0,0,13,124,3,4,4,0,0,0,0,0,0,0,1
0.0,0,0.0,24.0,0,10,23,4,1,1,0,3,3,1,3,3,2,1
2.0,1,0.0,24.0,0,13,125,3,1,3,0,0,0,0,0,0,0,1
2.0,0,0.0,25.0,0,12,36,3,2,3,0,0,0,0,0,0,0,0
2.0,1,0.0,21.0,0,13,125,3,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,21.0,0,13,126,3,1,1,0,0,1,0,3,0,2,0
0.0,0,0.0,37.0,0,10,22,3,1,3,1,2,1,3,3,2,2,0
0.0,0,2.0,44.0,0,10,22,3,2,3,2,3,1,1,3,3,2,0
0.0,0,0.0,43.0,0,10,22,3,3,3,1,3,2,3,1,3,2,0
1.0,0,0.0,7.0,0,14,94,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,33.0,0,13,128,3,1,1,2,0,1,0,2,0,2,0
1.0,0,0.0,24.0,0,13,129,3,1,1,0,1,2,2,1,1,2,0
1.0,1,1.0,31.0,0,14,90,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,27.0,1,9,25,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,34.0,0,14,91,4,1,1,0,0,0,1,0,0,1,1
1.0,1,0.0,58.0,0,14,92,4,1,3,0,0,0,0,0,0,0,0
1.0,0,0.0,7.0,0,14,92,4,2,3,0,0,0,0,0,0,0,1
1.0,1,2.0,3.0,0,14,92,4,3,3,0,0,0,0,0,0,0,1
1.0,0,2.0,21.0,0,14,95,3,1,2,0,0,3,1,0,0,2,1
1.0,0,1.0,21.0,0,13,131,3,2,2,1,2,0,0,2,2,2,0
0.0,1,0.0,39.0,0,10,24,4,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,43.0,0,10,24,4,2,2,0,0,0,0,0,0,0,1
1.0,1,0.0,22.0,0,14,93,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,44.0,0,13,133,3,1,1,2,0,1,3,1,0,2,1
1.0,0,0.0,38.0,0,14,96,3,1,1,0,0,0,3,0,0,3,0
2.0,1,0.0,32.0,0,13,112,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,55.0,0,13,113,4,1,1,0,0,0,0,0,0,0,1
2.0,0,1.0,31.0,1,11,25,3,1,1,2,0,0,2,0,0,2,0
1.0,0,0.0,39.0,0,13,135,3,1,1,0,3,0,2,2,3,2,0
1.0,0,0.0,35.0,0,14,94,4,1,2,0,3,0,0,0,3,0,1
1.0,0,0.0,37.0,0,12,43,4,2,2,2,0,2,1,2,0,2,0
1.0,0,2.0,13.0,0,13,136,3,1,2,0,1,0,2,2,1,2,0
1.0,0,0.0,21.0,0,13,136,3,2,2,0,0,1,3,0,0,2,0
2.0,0,0.0,20.0,0,12,44,4,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,20.0,0,9,28,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,63.0,0,13,137,3,1,1,0,2,3,1,1,2,2,1
1.0,0,0.0,36.0,0,13,114,4,1,1,1,0,0,3,1,0,2,0
0.0,0,2.0,29.0,0,10,25,4,1,5,0,3,0,2,3,3,2,1
0.0,0,2.0,36.0,0,10,25,4,2,5,0,3,2,3,2,3,2,1
0.0,0,0.0,79.0,0,10,25,4,3,5,0,0,0,3,1,0,2,0
0.0,1,2.0,30.0,0,10,25,4,4,5,0,0,0,0,0,0,0,1
0.0,1,2.0,30.0,0,10,25,4,5,5,0,0,0,0,0,0,0,1
2.0,0,0.0,19.0,0,13,138,3,1,1,3,2,2,0,0,2,2,1
0.0,1,0.0,33.0,0,12,38,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,20.0,0,14,98,3,1,1,3,0,0,1,0,0,2,0
0.0,1,2.0,38.0,0,10,26,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,7.0,0,13,115,4,1,3,0,0,0,0,0,0,0,1
2.0,1,0.0,58.0,0,13,115,4,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,33.0,0,13,115,4,3,3,2,0,3,0,0,0,2,0
1.0,1,1.0,3.0,0,14,95,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,39.0,0,12,45,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,37.0,0,12,39,3,1,1,2,1,3,0,0,1,2,1
1.0,0,0.0,32.0,0,14,101,3,1,1,0,0,0,3,1,0,2,0
1.0,0,0.0,28.0,0,13,117,4,1,2,0,3,0,1,0,3,1,1
1.0,0,0.0,38.0,0,14,97,4,2,2,0,1,3,2,0,1,2,0
1.0,0,1.0,21.0,0,13,118,4,1,1,0,2,1,1,1,2,1,0
1.0,1,0.0,18.0,0,14,98,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,15.0,0,14,99,4,1,1,0,0,0,0,0,0,0,0
0.0,0,0.0,44.0,0,10,23,3,1,1,0,3,0,3,3,3,3,0
1.0,0,0.0,44.0,0,13,140,3,1,1,1,2,1,1,1,2,1,1
0.0,0,0.0,36.0,0,12,46,4,1,1,0,0,0,3,3,0,3,0
1.0,0,0.0,28.0,0,13,141,3,1,2,1,0,3,0,0,0,2,1
2.0,0,0.0,15.0,0,13,141,3,2,2,3,0,1,1,0,0,2,0
1.0,0,0.0,45.0,0,13,142,3,1,1,0,1,2,3,2,1,2,0
1.0,0,0.0,26.0,0,13,143,3,1,1,0,2,1,1,2,2,1,0
1.0,1,1.0,46.0,0,14,102,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,25.0,0,14,103,3,1,1,1,0,1,1,3,0,2,0
1.0,1,1.0,46.0,0,14,101,4,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,15.0,0,14,102,4,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,37.0,0,14,103,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,20.0,0,14,104,4,1,1,1,2,0,2,0,2,2,0
1.0,1,1.0,45.0,0,14,105,3,1,3,0,0,0,0,0,0,0,0
1.0,1,0.0,7.0,0,14,105,3,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,5.0,0,14,105,3,3,3,0,0,0,0,0,0,0,0
2.0,1,0.0,38.0,0,13,121,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,30.0,0,13,144,3,1,1,2,1,2,0,0,1,2,0
2.0,0,0.0,29.0,0,13,145,3,1,3,0,0,0,0,0,0,0,1
2.0,0,0.0,0.0,0,13,145,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,20.0,0,13,145,3,3,3,0,0,0,0,0,0,0,1
